saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel
S00128,15-06-2023 18:45,P1127,Jeans_127,Jeans,Pink,XS,1,1288.28,1007.22,1288.28,1007.22,C20127,Anu_0127,Tiruchirappalli,10.7905,78.7047,SP141,Salesperson_41,Pending,in-store
S00129,31-05-2024 11:51,P1128,T-Shirts_128,T-Shirts,Green,XS,2,2419.56,1541.96,4839.12,3083.92,C20128,Aarav_0128,Madurai,9.9252,78.1198,SP119,Salesperson_19,Cancelled,in-store
S00130,20-04-2024 21:10,P1129,T-Shirts_129,T-Shirts,Grey,XS,1,2330.83,1903.07,2330.83,1903.07,C20129,Ravi_0129,Salem,11.6643,78.146,SP144,Salesperson_44,Shipped,in-store
S00131,01-02-2023 19:49,P1130,T-Shirts_130,T-Shirts,Maroon,XL,2,663.74,430.83,1327.48,861.66,C20130,Ravi_0130,Vellore,12.9165,79.1325,SP105,Salesperson_5,Cancelled,in-store
S00132,17-04-2023 19:39,P1131,Men's_131,Men's Shirts,Pink,XXL,1,2288.09,1589.9,2288.09,1589.9,C20131,Karthik_0131,Salem,11.6643,78.146,SP101,Salesperson_1,Paid,online
S00133,18-01-2024 18:27,P1132,Jeans_132,Jeans,Red,XXL,3,2269.24,1786.41,6807.72,5359.23,C20132,Bhuvana_0132,Salem,11.6643,78.146,SP136,Salesperson_36,Paid,third-party
S00134,17-12-2023 15:34,P1133,Kid's_133,Kid's Wear,Grey,XL,1,2269.02,1622.73,2269.02,1622.73,C20133,Lakshmi_0133,Vellore,12.9165,79.1325,SP117,Salesperson_17,Pending,in-store
S00135,20-12-2023 20:37,P1134,Kurta_134,Kurta,Grey,XS,1,1192.51,834.57,1192.51,834.57,C20134,Ravi_0134,Tirunelveli,8.7139,77.7567,SP126,Salesperson_26,Returned,in-store
S00136,19-04-2024 18:10,P1135,Sarees_135,Sarees,Blue,S,4,1626.17,1235.95,6504.68,4943.8,C20135,Karthik_0135,Erode,11.34,77.7172,SP144,Salesperson_44,Shipped,in-store
S00137,04-08-2024 19:09,P1136,T-Shirts_136,T-Shirts,Pink,XL,1,1826.06,1522.15,1826.06,1522.15,C20136,Aarav_0136,Vellore,12.9165,79.1325,SP105,Salesperson_5,Returned,online
S00138,04-04-2023 12:42,P1137,T-Shirts_137,T-Shirts,Yellow,XS,2,2216.56,1557.41,4433.12,3114.82,C20137,Sanjay_0137,Erode,11.34,77.7172,SP132,Salesperson_32,Paid,mobile_app
S00139,17-06-2024 11:50,P1138,Sportswear_138,Sportswear,Pink,XS,2,1113.76,934.65,2227.52,1869.3,C20138,Meena_0138,Tirunelveli,8.7139,77.7567,SP139,Salesperson_39,Shipped,in-store
S00140,08-04-2023 12:43,P1139,Sportswear_139,Sportswear,Red,S,1,228.07,177.79,228.07,177.79,C20139,Vishal_0139,Madurai,9.9252,78.1198,SP118,Salesperson_18,Shipped,mobile_app
S00141,03-01-2024 18:35,P1140,Sportswear_140,Sportswear,Blue,XS,2,617.67,538.94,1235.34,1077.88,C20140,Lakshmi_0140,Tiruchirappalli,10.7905,78.7047,SP145,Salesperson_45,Pending,in-store
S00142,15-01-2024 14:27,P1141,T-Shirts_141,T-Shirts,Maroon,XS,3,1614.39,1410.26,4843.17,4230.78,C20141,Anu_0141,Erode,11.34,77.7172,SP105,Salesperson_5,Pending,in-store
S00143,01-04-2023 11:15,P1142,Women's_142,Women's Dresses,Grey,XS,2,1563.81,986.24,3127.62,1972.48,C20142,Lakshmi_0142,Madurai,9.9252,78.1198,SP131,Salesperson_31,Returned,in-store
S00144,20-08-2024 19:01,P1143,T-Shirts_143,T-Shirts,Pink,L,4,550.84,425.74,2203.36,1702.96,C20143,Ravi_0143,Tiruchirappalli,10.7905,78.7047,SP129,Salesperson_29,Cancelled,in-store
S00145,30-01-2024 15:44,P1144,Kid's_144,Kid's Wear,Pink,S,1,2328.81,1712.26,2328.81,1712.26,C20144,Ganesh_0144,Madurai,9.9252,78.1198,SP104,Salesperson_4,Returned,in-store
S00146,15-03-2023 21:50,P1145,Kurta_145,Kurta,Yellow,XL,3,2126.23,1487.6,6378.69,4462.8,C20145,Vishal_0145,Chennai,13.0827,80.2707,SP118,Salesperson_18,Returned,in-store
S00147,22-07-2023 12:36,P1146,Sportswear_146,Sportswear,Green,L,4,325.95,228.35,1303.8,913.4,C20146,Anu_0146,Vellore,12.9165,79.1325,SP122,Salesperson_22,Returned,online
S00148,05-06-2024 10:20,P1147,Kurta_147,Kurta,Grey,M,4,1153.36,990.8,4613.44,3963.2,C20147,Bhuvana_0147,Tiruchirappalli,10.7905,78.7047,SP144,Salesperson_44,Pending,in-store
S00149,22-08-2024 15:28,P1148,Kurta_148,Kurta,Black,L,1,1240.1,827.62,1240.1,827.62,C20148,Aarav_0148,Tirunelveli,8.7139,77.7567,SP147,Salesperson_47,Shipped,in-store
S00150,22-10-2023 11:10,P1149,Kurta_149,Kurta,Pink,XXL,4,580.68,354.31,2322.72,1417.24,C20149,Sanjay_0149,Madurai,9.9252,78.1198,SP131,Salesperson_31,Paid,in-store
S00151,22-07-2023 19:16,P1150,Kid's_150,Kid's Wear,Maroon,XL,1,230.12,183.88,230.12,183.88,C20150,Karthik_0150,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Paid,mobile_app
S00152,26-04-2023 21:08,P1151,Sportswear_151,Sportswear,Red,XXL,3,2179.45,1657.52,6538.35,4972.56,C20151,Kavin_0151,Erode,11.34,77.7172,SP141,Salesperson_41,Pending,in-store
S00153,30-04-2023 13:18,P1152,Women's_152,Women's Dresses,Grey,M,3,1924.91,1276.16,5774.73,3828.48,C20152,Karthik_0152,Erode,11.34,77.7172,SP141,Salesperson_41,Paid,in-store
S00154,06-08-2024 12:11,P1153,Sarees_153,Sarees,Maroon,L,2,1068.77,909.49,2137.54,1818.98,C20153,Karthik_0153,Vellore,12.9165,79.1325,SP134,Salesperson_34,Paid,in-store
S00155,17-01-2024 13:42,P1154,Women's_154,Women's Dresses,Black,XXL,1,1406.1,1029.59,1406.1,1029.59,C20154,Lakshmi_0154,Salem,11.6643,78.146,SP114,Salesperson_14,Paid,in-store
S00156,18-09-2023 16:09,P1155,Kurta_155,Kurta,Blue,XXL,1,969.03,603.37,969.03,603.37,C20155,Devi_0155,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Pending,online
S00157,04-05-2024 13:53,P1156,T-Shirts_156,T-Shirts,Red,XS,1,1140.09,692.74,1140.09,692.74,C20156,Karthik_0156,Chennai,13.0827,80.2707,SP118,Salesperson_18,Returned,in-store
S00158,12-04-2023 18:39,P1157,Sarees_157,Sarees,Pink,S,1,1468.96,993.26,1468.96,993.26,C20157,Meena_0157,Erode,11.34,77.7172,SP136,Salesperson_36,Pending,in-store
S00159,08-05-2023 16:35,P1158,Kid's_158,Kid's Wear,Green,XS,1,2039.81,1333.15,2039.81,1333.15,C20158,Sathish_0158,Erode,11.34,77.7172,SP139,Salesperson_39,Pending,mobile_app
S00160,29-02-2024 12:05,P1159,Sportswear_159,Sportswear,Green,S,3,1587.35,1336.64,4762.05,4009.92,C20159,Ravi_0159,Salem,11.6643,78.146,SP129,Salesperson_29,Returned,third-party
S00161,17-09-2024 21:08,P1160,Men's_160,Men's Shirts,Grey,M,3,874.24,759.63,2622.72,2278.89,C20160,Lakshmi_0160,Madurai,9.9252,78.1198,SP104,Salesperson_4,Shipped,mobile_app
S00162,09-01-2023 11:12,P1161,Sarees_161,Sarees,White,XXL,1,482.39,416.27,482.39,416.27,C20161,Priya_0161,Salem,11.6643,78.146,SP129,Salesperson_29,Returned,third-party
S00163,22-02-2024 18:54,P1162,Jeans_162,Jeans,Pink,L,2,986.18,668.46,1972.36,1336.92,C20162,Diya_0162,Tiruchirappalli,10.7905,78.7047,SP124,Salesperson_24,Cancelled,online
S00164,04-09-2023 17:16,P1163,Sarees_163,Sarees,White,XXL,2,993.94,827.11,1987.88,1654.22,C20163,Vishal_0163,Chennai,13.0827,80.2707,SP142,Salesperson_42,Shipped,third-party
S00165,24-08-2023 20:13,P1164,T-Shirts_164,T-Shirts,Red,XL,1,1956.29,1256,1956.29,1256,C20164,Bhuvana_0164,Chennai,13.0827,80.2707,SP138,Salesperson_38,Shipped,in-store
S00166,18-07-2024 15:53,P1165,T-Shirts_165,T-Shirts,Black,XL,1,1314.99,991.16,1314.99,991.16,C20165,Sanjay_0165,Tirunelveli,8.7139,77.7567,SP114,Salesperson_14,Pending,online
S00167,27-04-2024 18:24,P1166,T-Shirts_166,T-Shirts,Green,XXL,1,520.52,442.69,520.52,442.69,C20166,Diya_0166,Chennai,13.0827,80.2707,SP119,Salesperson_19,Shipped,third-party
S00168,01-10-2024 16:10,P1167,Men's_167,Men's Shirts,Yellow,XXL,4,1771.32,1499.91,7085.28,5999.64,C20167,Kavin_0167,Coimbatore,11.0168,76.9558,SP118,Salesperson_18,Returned,online
S00169,11-12-2023 19:29,P1168,Kurta_168,Kurta,Green,S,1,1474.61,1172.94,1474.61,1172.94,C20168,Kavin_0168,Tirunelveli,8.7139,77.7567,SP133,Salesperson_33,Cancelled,third-party
S00170,23-06-2024 12:00,P1169,T-Shirts_169,T-Shirts,Green,M,2,806.47,548.36,1612.94,1096.72,C20169,Ganesh_0169,Vellore,12.9165,79.1325,SP118,Salesperson_18,Returned,in-store
S00171,20-04-2024 13:37,P1170,Women's_170,Women's Dresses,Grey,XS,2,603.35,527.52,1206.7,1055.04,C20170,Kavin_0170,Tiruchirappalli,10.7905,78.7047,SP143,Salesperson_43,Shipped,in-store
S00172,30-09-2023 14:31,P1171,Sarees_171,Sarees,Blue,L,1,582.45,478.43,582.45,478.43,C20171,Aarav_0171,Salem,11.6643,78.146,SP134,Salesperson_34,Paid,in-store
S00173,23-02-2023 17:14,P1172,Sportswear_172,Sportswear,Yellow,XXL,2,2125.28,1553.92,4250.56,3107.84,C20172,Devi_0172,Salem,11.6643,78.146,SP137,Salesperson_37,Shipped,in-store
S00174,18-08-2024 18:36,P1173,Sarees_173,Sarees,Blue,XXL,3,1294.92,1034.77,3884.76,3104.31,C20173,Meena_0173,Vellore,12.9165,79.1325,SP101,Salesperson_1,Cancelled,mobile_app
S00175,31-08-2024 18:12,P1174,Sarees_174,Sarees,Black,XXL,2,1441.64,935.05,2883.28,1870.1,C20174,Diya_0174,Vellore,12.9165,79.1325,SP144,Salesperson_44,Returned,mobile_app
S00176,30-06-2024 20:57,P1175,Kurta_175,Kurta,Blue,S,1,968.76,805.3,968.76,805.3,C20175,Aarav_0175,Chennai,13.0827,80.2707,SP119,Salesperson_19,Shipped,online
S00177,11-03-2023 10:43,P1176,Women's_176,Women's Dresses,Blue,S,1,1821.33,1419.7,1821.33,1419.7,C20176,Ganesh_0176,Madurai,9.9252,78.1198,SP124,Salesperson_24,Shipped,in-store
S00178,26-10-2023 10:04,P1177,Sarees_177,Sarees,Maroon,L,2,1797.8,1225.46,3595.6,2450.92,C20177,Sathish_0177,Madurai,9.9252,78.1198,SP126,Salesperson_26,Paid,in-store
S00179,19-01-2024 14:05,P1178,Sportswear_178,Sportswear,Pink,M,1,2412.83,2019.55,2412.83,2019.55,C20178,Aarav_0178,Tirunelveli,8.7139,77.7567,SP113,Salesperson_13,Shipped,online
S00180,24-03-2024 16:05,P1179,Sportswear_179,Sportswear,Black,M,1,1884.12,1586.37,1884.12,1586.37,C20179,Diya_0179,Tirunelveli,8.7139,77.7567,SP134,Salesperson_34,Returned,online
S00181,04-03-2024 18:50,P1180,Men's_180,Men's Shirts,Pink,M,1,2277.74,1808.52,2277.74,1808.52,C20180,Meena_0180,Coimbatore,11.0168,76.9558,SP129,Salesperson_29,Paid,in-store
S00182,26-03-2024 10:40,P1181,Jeans_181,Jeans,Red,XS,1,1553.01,1397.41,1553.01,1397.41,C20181,Sanjay_0181,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Pending,in-store
S00183,28-12-2023 15:18,P1182,Jeans_182,Jeans,Blue,XL,4,1804.07,1243.37,7216.28,4973.48,C20182,Meena_0182,Tiruchirappalli,10.7905,78.7047,SP114,Salesperson_14,Returned,online
S00184,23-08-2024 21:56,P1183,Kid's_183,Kid's Wear,Red,M,1,1913.65,1179.7,1913.65,1179.7,C20183,Bhuvana_0183,Madurai,9.9252,78.1198,SP108,Salesperson_8,Cancelled,mobile_app
S00185,23-10-2023 16:38,P1184,T-Shirts_184,T-Shirts,Green,XS,3,1571.42,1051.28,4714.26,3153.84,C20184,Lakshmi_0184,Chennai,13.0827,80.2707,SP108,Salesperson_8,Paid,in-store
S00186,20-03-2023 10:41,P1185,Sarees_185,Sarees,Black,XL,1,1866.96,1156.78,1866.96,1156.78,C20185,Karthik_0185,Chennai,13.0827,80.2707,SP111,Salesperson_11,Returned,in-store
S00187,24-07-2023 16:47,P1186,Men's_186,Men's Shirts,Green,XXL,1,1897.07,1434.28,1897.07,1434.28,C20186,Priya_0186,Coimbatore,11.0168,76.9558,SP147,Salesperson_47,Paid,online
S00188,05-10-2023 20:25,P1187,Sportswear_187,Sportswear,Grey,M,1,2201.23,1334.78,2201.23,1334.78,C20187,Anu_0187,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Cancelled,in-store
S00189,22-07-2024 16:56,P1188,Jeans_188,Jeans,Red,XXL,1,361.07,217.67,361.07,217.67,C20188,Sanjay_0188,Salem,11.6643,78.146,SP129,Salesperson_29,Paid,third-party
S00190,04-02-2023 11:02,P1189,Men's_189,Men's Shirts,Grey,L,2,1643.26,1416.66,3286.52,2833.32,C20189,Priya_0189,Coimbatore,11.0168,76.9558,SP131,Salesperson_31,Shipped,in-store
S00191,01-10-2024 19:25,P1190,Women's_190,Women's Dresses,Blue,M,4,1401.79,1149.02,5607.16,4596.08,C20190,Sathish_0190,Madurai,9.9252,78.1198,SP104,Salesperson_4,Pending,mobile_app
S00192,03-01-2023 15:17,P1191,T-Shirts_191,T-Shirts,Maroon,XXL,1,881.51,590.68,881.51,590.68,C20191,Karthik_0191,Erode,11.34,77.7172,SP138,Salesperson_38,Cancelled,in-store
S00193,28-01-2023 10:59,P1192,T-Shirts_192,T-Shirts,Grey,XL,1,451.78,324.15,451.78,324.15,C20192,Sathish_0192,Erode,11.34,77.7172,SP106,Salesperson_6,Paid,online
S00194,22-03-2023 21:47,P1193,Jeans_193,Jeans,Pink,L,2,405.65,294.21,811.3,588.42,C20193,Ganesh_0193,Tiruchirappalli,10.7905,78.7047,SP126,Salesperson_26,Returned,in-store
S00195,25-07-2024 21:28,P1194,Sportswear_194,Sportswear,Pink,L,2,2475.13,2037.05,4950.26,4074.1,C20194,Devi_0194,Coimbatore,11.0168,76.9558,SP120,Salesperson_20,Shipped,third-party
S00196,12-02-2023 14:50,P1195,Sarees_195,Sarees,White,M,3,1597.79,1204.42,4793.37,3613.26,C20195,Kavin_0195,Vellore,12.9165,79.1325,SP104,Salesperson_4,Paid,in-store
S00197,30-05-2023 12:13,P1196,Women's_196,Women's Dresses,Blue,L,1,2401.72,2036.33,2401.72,2036.33,C20196,Diya_0196,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Cancelled,online
S00198,04-06-2024 17:12,P1197,Men's_197,Men's Shirts,Maroon,XL,1,2333.83,2096.88,2333.83,2096.88,C20197,Karthik_0197,Coimbatore,11.0168,76.9558,SP126,Salesperson_26,Returned,mobile_app
S00199,24-04-2023 14:45,P1198,Kurta_198,Kurta,Red,M,3,2491.57,2165.75,7474.71,6497.25,C20198,Sathish_0198,Salem,11.6643,78.146,SP122,Salesperson_22,Paid,in-store
S00200,29-10-2023 17:44,P1199,Jeans_199,Jeans,Green,XXL,1,1563.76,1210.39,1563.76,1210.39,C20199,Ravi_0199,Tiruchirappalli,10.7905,78.7047,SP106,Salesperson_6,Returned,mobile_app
S00201,01-03-2023 20:15,P1200,Sarees_200,Sarees,Blue,M,2,1296.36,795.07,2592.72,1590.14,C20200,Sathish_0200,Tiruchirappalli,10.7905,78.7047,SP127,Salesperson_27,Cancelled,mobile_app
S00202,07-07-2024 10:19,P1201,Men's_201,Men's Shirts,White,XS,1,1466.97,918.46,1466.97,918.46,C20201,Kavin_0201,Salem,11.6643,78.146,SP144,Salesperson_44,Returned,in-store
S00203,23-09-2023 14:15,P1202,Sarees_202,Sarees,Yellow,XS,2,312.2,237.2,624.4,474.4,C20202,Kavin_0202,Madurai,9.9252,78.1198,SP136,Salesperson_36,Shipped,in-store
S00204,17-09-2024 11:53,P1203,Women's_203,Women's Dresses,Green,XXL,2,2157.78,1615.19,4315.56,3230.38,C20203,Lakshmi_0203,Chennai,13.0827,80.2707,SP105,Salesperson_5,Cancelled,online
S00205,09-11-2023 17:49,P1204,Jeans_204,Jeans,Pink,L,1,1450.69,1246.65,1450.69,1246.65,C20204,Ravi_0204,Tirunelveli,8.7139,77.7567,SP110,Salesperson_10,Returned,mobile_app
S00206,22-04-2024 16:52,P1205,T-Shirts_205,T-Shirts,Yellow,XL,2,2156.34,1854.86,4312.68,3709.72,C20205,Sathish_0205,Coimbatore,11.0168,76.9558,SP103,Salesperson_3,Pending,in-store
S00207,05-04-2024 20:41,P1206,Kid's_206,Kid's Wear,Red,XXL,1,443.42,359.04,443.42,359.04,C20206,Diya_0206,Salem,11.6643,78.146,SP128,Salesperson_28,Shipped,online
S00208,03-05-2023 20:57,P1207,Sportswear_207,Sportswear,Grey,L,1,267.27,226.58,267.27,226.58,C20207,Vishal_0207,Tiruchirappalli,10.7905,78.7047,SP148,Salesperson_48,Cancelled,in-store
S00209,25-03-2023 14:44,P1208,Women's_208,Women's Dresses,Yellow,L,4,202.58,155.35,810.32,621.4,C20208,Diya_0208,Salem,11.6643,78.146,SP143,Salesperson_43,Cancelled,online
S00210,06-05-2024 13:11,P1209,Sportswear_209,Sportswear,Maroon,XXL,2,1618.93,1447.9,3237.86,2895.8,C20209,Vishal_0209,Chennai,13.0827,80.2707,SP114,Salesperson_14,Shipped,in-store
S00211,15-02-2024 13:38,P1210,Men's_210,Men's Shirts,Red,S,2,1993.64,1260.17,3987.28,2520.34,C20210,Vishal_0210,Tiruchirappalli,10.7905,78.7047,SP149,Salesperson_49,Pending,in-store
S00212,09-05-2024 16:57,P1211,T-Shirts_211,T-Shirts,White,M,4,1101.95,720.51,4407.8,2882.04,C20211,Diya_0211,Chennai,13.0827,80.2707,SP131,Salesperson_31,Shipped,online
S00213,04-05-2024 19:10,P1212,Kid's_212,Kid's Wear,Green,L,2,356.03,245.76,712.06,491.52,C20212,Anu_0212,Tiruchirappalli,10.7905,78.7047,SP132,Salesperson_32,Cancelled,mobile_app
S00214,05-04-2024 10:34,P1213,Sarees_213,Sarees,Blue,L,1,333.22,207.4,333.22,207.4,C20213,Bhuvana_0213,Chennai,13.0827,80.2707,SP127,Salesperson_27,Paid,in-store
S00215,08-07-2024 21:40,P1214,Sportswear_214,Sportswear,Blue,M,2,1924.2,1229.61,3848.4,2459.22,C20214,Sathish_0214,Erode,11.34,77.7172,SP136,Salesperson_36,Shipped,online
S00216,07-05-2024 10:01,P1215,Kurta_215,Kurta,White,XS,3,1055.22,892.33,3165.66,2676.99,C20215,Priya_0215,Chennai,13.0827,80.2707,SP120,Salesperson_20,Pending,online
S00217,14-06-2023 10:09,P1216,Sportswear_216,Sportswear,Yellow,XS,1,2493.39,1814.82,2493.39,1814.82,C20216,Priya_0216,Coimbatore,11.0168,76.9558,SP115,Salesperson_15,Shipped,online
S00218,21-10-2023 11:47,P1217,Kurta_217,Kurta,Maroon,XS,2,886.26,755.08,1772.52,1510.16,C20217,Priya_0217,Salem,11.6643,78.146,SP147,Salesperson_47,Returned,online
S00219,17-05-2024 12:07,P1218,Jeans_218,Jeans,Yellow,S,1,2386.99,1540.37,2386.99,1540.37,C20218,Diya_0218,Coimbatore,11.0168,76.9558,SP133,Salesperson_33,Cancelled,in-store
S00220,09-10-2023 21:25,P1219,Jeans_219,Jeans,Yellow,M,1,2418.4,2002.5,2418.4,2002.5,C20219,Devi_0219,Madurai,9.9252,78.1198,SP115,Salesperson_15,Paid,online
S00221,15-10-2023 13:19,P1220,Kid's_220,Kid's Wear,White,S,3,728.9,483.94,2186.7,1451.82,C20220,Kavin_0220,Madurai,9.9252,78.1198,SP148,Salesperson_48,Paid,in-store
S00222,21-01-2023 17:22,P1221,Kid's_221,Kid's Wear,Grey,L,4,1284.52,980.05,5138.08,3920.2,C20221,Sanjay_0221,Vellore,12.9165,79.1325,SP143,Salesperson_43,Cancelled,mobile_app
S00223,14-04-2023 12:05,P1222,Sarees_222,Sarees,Yellow,S,4,1243.5,943.95,4974,3775.8,C20222,Ravi_0222,Coimbatore,11.0168,76.9558,SP130,Salesperson_30,Shipped,online
S00224,12-01-2023 19:17,P1223,T-Shirts_223,T-Shirts,White,XL,2,2425.28,1590.1,4850.56,3180.2,C20223,Aarav_0223,Tirunelveli,8.7139,77.7567,SP132,Salesperson_32,Paid,in-store
S00225,28-10-2023 10:35,P1224,T-Shirts_224,T-Shirts,Grey,L,3,1776.8,1295.45,5330.4,3886.35,C20224,Aarav_0224,Chennai,13.0827,80.2707,SP123,Salesperson_23,Returned,in-store
S00226,11-05-2023 15:03,P1225,Women's_225,Women's Dresses,Blue,XL,3,949.63,737.94,2848.89,2213.82,C20225,Sathish_0225,Erode,11.34,77.7172,SP129,Salesperson_29,Cancelled,in-store
S00227,09-10-2023 21:08,P1226,Men's_226,Men's Shirts,Grey,XL,2,366.63,263.15,733.26,526.3,C20226,Lakshmi_0226,Tiruchirappalli,10.7905,78.7047,SP120,Salesperson_20,Cancelled,in-store
S00228,08-11-2023 17:17,P1227,Sportswear_227,Sportswear,Maroon,S,2,1941.24,1719.54,3882.48,3439.08,C20227,Aarav_0227,Vellore,12.9165,79.1325,SP106,Salesperson_6,Returned,online
S00229,13-08-2024 18:44,P1228,Women's_228,Women's Dresses,Maroon,XXL,1,756.7,678,756.7,678,C20228,Kavin_0228,Chennai,13.0827,80.2707,SP115,Salesperson_15,Shipped,third-party
S00230,03-04-2023 15:37,P1229,Sportswear_229,Sportswear,Maroon,XL,2,995.84,829.28,1991.68,1658.56,C20229,Sathish_0229,Madurai,9.9252,78.1198,SP123,Salesperson_23,Returned,online
S00231,03-09-2024 10:32,P1230,T-Shirts_230,T-Shirts,Pink,L,1,1006.44,613.89,1006.44,613.89,C20230,Sanjay_0230,Tirunelveli,8.7139,77.7567,SP143,Salesperson_43,Cancelled,online
S00232,21-02-2023 14:07,P1231,Men's_231,Men's Shirts,Yellow,XS,4,661.98,534.85,2647.92,2139.4,C20231,Karthik_0231,Coimbatore,11.0168,76.9558,SP135,Salesperson_35,Shipped,online
S00233,17-06-2024 10:40,P1232,T-Shirts_232,T-Shirts,White,XXL,1,485.71,422.02,485.71,422.02,C20232,Bhuvana_0232,Madurai,9.9252,78.1198,SP121,Salesperson_21,Paid,online
S00234,22-01-2024 17:36,P1233,Kid's_233,Kid's Wear,Yellow,M,1,1830.84,1576.89,1830.84,1576.89,C20233,Lakshmi_0233,Erode,11.34,77.7172,SP108,Salesperson_8,Cancelled,in-store
S00235,09-04-2024 19:20,P1234,Women's_234,Women's Dresses,White,XL,1,1314.12,1048.99,1314.12,1048.99,C20234,Priya_0234,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Cancelled,mobile_app
S00236,26-12-2023 17:47,P1235,Women's_235,Women's Dresses,Pink,XL,4,1680.23,1273.48,6720.92,5093.92,C20235,Karthik_0235,Chennai,13.0827,80.2707,SP123,Salesperson_23,Returned,in-store
S00237,20-04-2024 10:03,P1236,Kid's_236,Kid's Wear,Black,M,4,1695.68,1261.22,6782.72,5044.88,C20236,Sanjay_0236,Vellore,12.9165,79.1325,SP112,Salesperson_12,Pending,third-party
S00238,05-02-2024 13:28,P1237,Kid's_237,Kid's Wear,Green,XS,2,618.87,517.94,1237.74,1035.88,C20237,Vishal_0237,Coimbatore,11.0168,76.9558,SP132,Salesperson_32,Cancelled,in-store
S00239,04-03-2024 15:33,P1238,Men's_238,Men's Shirts,Yellow,XL,1,1702.5,1191.23,1702.5,1191.23,C20238,Kavin_0238,Erode,11.34,77.7172,SP109,Salesperson_9,Pending,online
S00240,19-12-2023 15:04,P1239,Kid's_239,Kid's Wear,Green,XXL,1,1764.52,1096.93,1764.52,1096.93,C20239,Ravi_0239,Chennai,13.0827,80.2707,SP126,Salesperson_26,Returned,in-store
S00241,20-01-2023 13:27,P1240,Jeans_240,Jeans,Grey,XL,3,2409.8,1746.56,7229.4,5239.68,C20240,Vishal_0240,Vellore,12.9165,79.1325,SP114,Salesperson_14,Cancelled,in-store
S00242,04-07-2024 17:44,P1241,Jeans_241,Jeans,White,L,3,2471.59,1512.69,7414.77,4538.07,C20241,Ganesh_0241,Tiruchirappalli,10.7905,78.7047,SP123,Salesperson_23,Cancelled,mobile_app
S00243,17-07-2024 16:26,P1242,Sportswear_242,Sportswear,Grey,M,2,1109.68,867.61,2219.36,1735.22,C20242,Sanjay_0242,Erode,11.34,77.7172,SP132,Salesperson_32,Cancelled,online
S00244,24-01-2024 19:39,P1243,Kurta_243,Kurta,Green,S,1,1562.41,1365.09,1562.41,1365.09,C20243,Sanjay_0243,Madurai,9.9252,78.1198,SP116,Salesperson_16,Paid,in-store
S00245,17-05-2023 17:37,P1244,Sportswear_244,Sportswear,Yellow,XL,4,742.32,618.2,2969.28,2472.8,C20244,Ganesh_0244,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Cancelled,in-store
S00246,21-09-2023 17:37,P1245,Women's_245,Women's Dresses,White,XS,3,2434.21,1592.69,7302.63,4778.07,C20245,Sanjay_0245,Madurai,9.9252,78.1198,SP117,Salesperson_17,Shipped,third-party
S00247,09-07-2024 15:14,P1246,Kid's_246,Kid's Wear,Pink,XS,2,1131.55,880.21,2263.1,1760.42,C20246,Ganesh_0246,Tiruchirappalli,10.7905,78.7047,SP128,Salesperson_28,Returned,mobile_app
S00248,12-01-2024 17:05,P1247,Men's_247,Men's Shirts,Pink,XS,1,1099.49,979.45,1099.49,979.45,C20247,Priya_0247,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Shipped,in-store
S00249,17-06-2023 17:19,P1248,Women's_248,Women's Dresses,Yellow,S,2,501.01,446.37,1002.02,892.74,C20248,Aarav_0248,Tirunelveli,8.7139,77.7567,SP106,Salesperson_6,Returned,in-store
S00250,22-10-2023 12:04,P1249,Kid's_249,Kid's Wear,Green,XS,3,961.05,706.02,2883.15,2118.06,C20249,Vishal_0249,Vellore,12.9165,79.1325,SP144,Salesperson_44,Pending,in-store
S00251,11-03-2024 11:26,P1250,Sportswear_250,Sportswear,Grey,XL,1,2381.74,1609.48,2381.74,1609.48,C20250,Aarav_0250,Coimbatore,11.0168,76.9558,SP101,Salesperson_1,Returned,in-store
S00252,22-08-2023 14:36,P1251,Jeans_251,Jeans,Green,XL,4,1726.75,1281.92,6907,5127.68,C20251,Devi_0251,Erode,11.34,77.7172,SP107,Salesperson_7,Returned,online
S00253,02-07-2024 19:35,P1252,Jeans_252,Jeans,White,XS,4,1483.72,1130.55,5934.88,4522.2,C20252,Aarav_0252,Tiruchirappalli,10.7905,78.7047,SP126,Salesperson_26,Cancelled,mobile_app
S00254,23-01-2023 21:07,P1253,Sportswear_253,Sportswear,Blue,XS,2,2354.19,1440.3,4708.38,2880.6,C20253,Bhuvana_0253,Vellore,12.9165,79.1325,SP138,Salesperson_38,Cancelled,in-store
S00255,21-03-2023 15:56,P1254,Men's_254,Men's Shirts,Maroon,XL,2,437.61,339.32,875.22,678.64,C20254,Meena_0254,Madurai,9.9252,78.1198,SP118,Salesperson_18,Shipped,in-store
